SeqA	SeqB	ANI	SD	N	Omega	Frx
P45_consensus	GUT_GENOME251364	98.7452073963967	1.98418572944159	8130	9430	86.2142099681866
P45_consensus	GUT_GENOME258505	98.6363655567613	2.12431226358507	8319	9084	91.5785997357992
P45_consensus	GUT_GENOME263468	79.2246548113814	4.87264071089239	1435	7989	17.9621980222806
P45_consensus	GUT_GENOME264147	78.7672260243076	5.04735833226942	900	6515	13.8142747505756
P45_consensus	GUT_GENOME268176	92.4708147878106	4.11152551808841	7000	8924	78.4401613626177
P45_consensus	GUT_GENOME270563	92.998279819866	4.00487466852182	6329	7998	79.1322830707677
P45_consensus	GUT_GENOME272533	98.7258445196769	2.0999943326346	8119	9383	86.5288287328147
P45_consensus	GUT_GENOME283326	92.4212314077358	4.05703798423885	6723	9075	74.0826446280992
P45_consensus	GUT_GENOME284192	98.3785021005243	2.6197499740848	6891	7871	87.5492313556092
P45_consensus	GUT_GENOME285252	98.5942041122916	2.24398206943473	7007	7898	88.7186629526462
P45_consensus	GUT_GENOME287004	75.6892432214321	5.66733403279554	234	10305	2.2707423580786
P45_consensus	P15MS_consensus	92.4130916338336	4.17596305863412	6917	10172	68.000393236335
P45_consensus	P15_MpT1_consensus	92.3859251796414	4.18483736852951	6347	10305	61.5914604560893
P45_consensus	P20_consensus	92.5700243058472	4.21704261747537	6706	9908	67.6826806620912
P45_consensus	P31_consensus	93.0877605487748	4.02069122067211	6990	9177	76.1686825760052
P45_consensus	P32_consensus	92.6622885136113	4.24501132088172	7236	10178	71.0945175869523
P45_consensus	P45_consensus	100.0	0.0	10305	10305	100.0
P46_consensus	GUT_GENOME011239	92.5162974316961	4.0005074390076	6303	8342	75.5574202829058
P46_consensus	GUT_GENOME011714	92.4591841015915	3.96090340237882	6580	8460	77.7777777777778
P46_consensus	GUT_GENOME012603	92.5277004999526	4.09925288277149	6539	8558	76.4080392615097
P46_consensus	GUT_GENOME014311	78.1957573711824	4.7450673261022	889	7871	11.2946258416974
P46_consensus	GUT_GENOME018608	92.5301883874085	3.95157873227135	6238	9027	69.1037997119752
P46_consensus	GUT_GENOME018729	92.469520499144	4.05183876350385	5952	7706	77.2385154425123
P46_consensus	GUT_GENOME029117	78.4228847497173	5.23095432205349	908	7837	11.5860660967207
P46_consensus	GUT_GENOME066320	98.6866539207145	2.03198660885976	7825	9411	83.1473807246839
P46_consensus	GUT_GENOME067559	98.4904115869826	2.4817930191742	6555	7493	87.4816495395703
P46_consensus	GUT_GENOME091220	92.9260621966026	4.01017095843988	6673	8587	77.7104926051007
P46_consensus	GUT_GENOME092268	98.7601836377336	1.9679214189061	8055	9284	86.7621714778113
P46_consensus	GUT_GENOME092376	98.6887305961439	2.05888129633779	7704	8959	85.9917401495703
P46_consensus	GUT_GENOME093513	92.4907168937351	4.05030255267333	6659	8671	76.7962172759774
P46_consensus	GUT_GENOME094058	98.6604343110988	2.05667027326799	7817	9117	85.7409235494132
P46_consensus	GUT_GENOME103665	98.7616921926561	1.887505670498	5569	7505	74.2038640906063
P46_consensus	GUT_GENOME104028	98.7191006411486	2.06760638494278	7629	9028	84.5037660611431
P46_consensus	GUT_GENOME104378	98.7407068470709	1.9345046096367	7590	8783	86.4169418194239
P46_consensus	GUT_GENOME109037	98.6699991558677	2.09048604866532	7015	8547	82.0755820755821
P46_consensus	GUT_GENOME120881	92.4705904339306	4.11204024390981	6722	8913	75.4179288679457
P46_consensus	GUT_GENOME130816	93.3346039169084	3.91252596287114	6854	8712	78.6730945821855
P46_consensus	GUT_GENOME132204	79.1266153097084	4.72408304209443	1453	10147	14.3195033014684
P46_consensus	GUT_GENOME132205	93.2672447012443	4.10054319980257	6856	8609	79.6375885701011
P46_consensus	GUT_GENOME132206	74.5698431327061	5.79637854321629	68	8833	0.769840371334767
P46_consensus	GUT_GENOME137479	93.229581943269	4.04138595788095	6887	8846	77.8543974677821
P46_consensus	GUT_GENOME143185	98.8587339187479	1.9751968873974	8104	9559	84.7787425462915
P46_consensus	GUT_GENOME163069	92.299904466231	4.00863730033611	4026	6140	65.5700325732899
P46_consensus	GUT_GENOME186606	98.7043460410403	2.00313438955125	7834	9391	83.420296028112
P46_consensus	GUT_GENOME235276	92.4584790356193	4.00744093173584	5506	6830	80.614934114202
P46_consensus	GUT_GENOME236870	78.3026921811485	4.46609495610682	1076	6648	16.1853188929001
P46_consensus	GUT_GENOME239080	98.678994014685	1.97743450223186	7621	8647	88.1346131606337
P46_consensus	GUT_GENOME251364	98.6848991184185	2.0348839640052	8170	9430	86.6383881230117
P46_consensus	GUT_GENOME258505	98.5909561228706	2.13409608137489	8193	9084	90.1915455746367
P46_consensus	GUT_GENOME263468	78.9309982790839	4.83809985123589	1366	7989	17.0985104518713
P46_consensus	GUT_GENOME264147	78.3808285078142	5.07880133661854	873	6515	13.3998465080583
P46_consensus	GUT_GENOME268176	92.4973917155195	4.01967090321979	6438	8924	72.1425369789332
P46_consensus	GUT_GENOME270563	92.9018645894784	4.03320493863891	6148	7998	76.8692173043261
P46_consensus	GUT_GENOME272533	98.6910220522437	2.12848947351293	7821	9383	83.3528722157093
P46_consensus	GUT_GENOME283326	92.4005075459377	4.11724968246907	6594	9075	72.6611570247934
P46_consensus	GUT_GENOME284192	98.4278936521057	2.38249199568982	6699	7871	85.1098970905857
P46_consensus	GUT_GENOME285252	98.6392629932463	2.12384489586657	6851	7898	86.7434793618638
P46_consensus	GUT_GENOME287004	75.8967529489613	5.56793256805836	237	11082	2.1386031402274
P46_consensus	P15MS_consensus	92.4352171133288	4.0673128744301	6831	10172	67.1549351160047
P46_consensus	P15_MpT1_consensus	92.300204209522	4.10508997883107	6282	12103	51.9044864909527
P46_consensus	P20_consensus	92.5583459518452	4.11125164461637	6654	9908	67.1578522406136
P46_consensus	P31_consensus	92.9299907211754	4.06843041756949	6891	9177	75.0898986596927
P46_consensus	P32_consensus	92.5724327107418	4.17808136330718	6927	10178	68.0585576734132
P46_consensus	P45_consensus	99.8897300851683	0.295430202905521	9216	10305	89.4323144104803
P46_consensus	P46_consensus	100.0	0.0	12103	12103	100.0
P48_consensus	GUT_GENOME011239	98.703335297503	1.56640005393872	7306	8342	87.5809158475186
P48_consensus	GUT_GENOME011714	98.3908111614849	1.76522866196106	7469	8460	88.2860520094563
P48_consensus	GUT_GENOME012603	98.4671590221483	1.72986470779857	7594	8558	88.7356859079224
P48_consensus	GUT_GENOME014311	78.3478708286055	4.7744692673033	895	7871	11.3708550374794
P48_consensus	GUT_GENOME018608	98.4762144081342	1.93057305614287	6962	9027	77.1241830065359
P48_consensus	GUT_GENOME018729	98.3936960991049	1.47530729119911	6621	7706	85.9200622891254
P48_consensus	GUT_GENOME029117	78.7659111836508	5.1977886665549	891	7837	11.3691463570244
P48_consensus	GUT_GENOME066320	92.6561759005648	4.09767457505397	6573	9411	69.8437998087345
P48_consensus	GUT_GENOME067559	92.6601768429904	3.82265883526135	5921	7493	79.0204190577873
P48_consensus	GUT_GENOME091220	99.0298895752602	1.99631946804188	7628	8587	88.8319552812391
P48_consensus	GUT_GENOME092268	92.2068374503529	3.89832835674513	6831	9284	73.5781990521327
P48_consensus	GUT_GENOME092376	92.4119807726356	3.96832320828152	6999	8959	78.1225583212412
P48_consensus	GUT_GENOME093513	98.8838096671752	1.68743517258586	7718	8671	89.0093414831046
P48_consensus	GUT_GENOME094058	92.4427696673298	4.01536099946038	6820	9117	74.8053087638478
P48_consensus	GUT_GENOME103665	92.4111325220104	3.59230393858645	4991	7505	66.5023317788141
P48_consensus	GUT_GENOME104028	92.5648415519958	3.86049401711418	6631	9028	73.4492689410722
P48_consensus	GUT_GENOME104378	92.5054412905181	3.88965871159764	6620	8783	75.3728794261642
P48_consensus	GUT_GENOME109037	92.6297536733032	3.70339204969922	6155	8547	72.013572013572
P48_consensus	GUT_GENOME120881	98.6587419216545	1.9924756565841	7656	8913	85.8970043756311
P48_consensus	GUT_GENOME130816	98.2320242521881	2.89141286182744	7272	8712	83.4710743801653
P48_consensus	GUT_GENOME132204	79.0488618406939	4.84346964395878	1429	9834	14.5312182224934
P48_consensus	GUT_GENOME132205	98.3110244608419	3.10929434087627	7491	8609	87.0135904286212
P48_consensus	GUT_GENOME132206	75.1716470514754	5.99796522806124	65	8833	0.735876825540586
P48_consensus	GUT_GENOME137479	98.2621326476869	2.73331010333569	7459	8846	84.3205968799457
P48_consensus	GUT_GENOME143185	92.1451492133071	3.87930841265749	6784	9559	70.9697667119992
P48_consensus	GUT_GENOME163069	98.1146392860044	1.88227268395515	4409	6140	71.8078175895765
P48_consensus	GUT_GENOME186606	92.5207586620207	3.79760418463156	6772	9391	72.1115962091364
P48_consensus	GUT_GENOME235276	98.6444879529151	1.55514380904954	6292	6830	92.1229868228404
P48_consensus	GUT_GENOME236870	78.3056028570332	4.65886452154056	1076	6648	16.1853188929001
P48_consensus	GUT_GENOME239080	92.2824857858331	3.62994134465518	6446	8647	74.5460853475194
P48_consensus	GUT_GENOME251364	92.2690588453748	3.74067143712738	6811	9430	72.2269353128314
P48_consensus	GUT_GENOME258505	92.5396180263667	4.02478711722914	6595	9084	72.6001761338617
P48_consensus	GUT_GENOME263468	79.0257083642591	4.8546735609809	1377	7989	17.2361997746902
P48_consensus	GUT_GENOME264147	78.5823432261201	5.1231283612685	840	6515	12.8933231005372
P48_consensus	GUT_GENOME268176	98.7451252911119	1.62101247935573	7611	8924	85.2868668758404
P48_consensus	GUT_GENOME270563	98.1597471605525	2.26458493290436	6934	7998	86.6966741685421
P48_consensus	GUT_GENOME272533	92.3567281800738	3.94012591110362	6730	9383	71.7254609399979
P48_consensus	GUT_GENOME283326	98.507504435769	2.08331448551322	7607	9075	83.8236914600551
P48_consensus	GUT_GENOME284192	92.8589289908429	4.0074459963413	6202	7871	78.7955787066446
P48_consensus	GUT_GENOME285252	92.8970941470665	3.78796060053328	6369	7898	80.6406685236769
P48_consensus	GUT_GENOME287004	76.692118083749	5.82340934012654	200	9834	2.03376042302217
P48_consensus	P15MS_consensus	99.4514250904464	1.41917350308095	8237	9834	83.760423022168
P48_consensus	P15_MpT1_consensus	99.3342359665007	1.54679434755261	7964	9834	80.9843400447427
P48_consensus	P20_consensus	99.4754061011459	1.31451442734691	7916	9834	80.4962375432174
P48_consensus	P31_consensus	99.128613920543	2.55969796382319	7849	9177	85.5290399912826
P48_consensus	P32_consensus	98.6126241777403	2.18089755824901	7743	9834	78.7370347773032
P48_consensus	P45_consensus	92.4205695600475	4.13194422175146	6886	9834	70.0223713646532
P48_consensus	P46_consensus	92.4242612980221	4.12117099175208	6699	9834	68.1208053691275
P48_consensus	P48_consensus	100.0	0.0	9834	9834	100.0
P51_consensus	GUT_GENOME011239	92.35779816213	4.12134757998488	4246	8342	50.8990649724287
P51_consensus	GUT_GENOME011714	92.4068014349963	3.92556107731546	4208	8460	49.7399527186761
P51_consensus	GUT_GENOME012603	92.4645248776571	4.06269234708933	4341	8558	50.7244683337228
P51_consensus	GUT_GENOME014311	78.0353084198986	4.66725417788169	589	7871	7.48316605259815
P51_consensus	GUT_GENOME018608	92.3709227148501	4.10196030364646	3996	9027	44.2671984047856
P51_consensus	GUT_GENOME018729	92.5004976214811	4.01551417207672	3838	7706	49.8053464832598
P51_consensus	GUT_GENOME029117	78.5344620785784	5.34002591455455	661	7837	8.43434987878014
P51_consensus	GUT_GENOME066320	98.4040450907405	2.31529093096663	5115	9411	54.3512910423972
P51_consensus	GUT_GENOME067559	98.3488185928424	2.39338965558686	4331	7493	57.8006139063126
P51_consensus	GUT_GENOME091220	92.9788960195364	4.0896949961523	4442	8587	51.7293583323629
P51_consensus	GUT_GENOME092268	98.4979368995215	2.15367557269512	5196	9284	55.9672554933218
P51_consensus	GUT_GENOME092376	98.4148593243091	2.21379948755304	4922	8959	54.939167317781
P51_consensus	GUT_GENOME093513	92.555497659174	3.98967808611237	4316	8671	49.7751124437781
P51_consensus	GUT_GENOME094058	98.4123222680615	2.28337506328596	5239	9117	57.4640780958649
P51_consensus	GUT_GENOME103665	98.4172770150547	2.21026481301599	3781	7505	50.379746835443
P51_consensus	GUT_GENOME104028	98.4719104670059	2.24593485074573	5145	9028	56.9893664155959
P51_consensus	GUT_GENOME104378	98.4348764474776	2.18575284980628	4853	8783	55.2544688602983
P51_consensus	GUT_GENOME109037	98.2758671320746	2.47127150881903	4582	8547	53.6094536094536
P51_consensus	GUT_GENOME120881	92.4976836279796	4.05258432702881	4418	8913	49.5680466733984
P51_consensus	GUT_GENOME130816	93.2729037918474	3.99266072984085	4541	8712	52.123507805326
P51_consensus	GUT_GENOME132204	79.1833834616549	4.80086150870406	977	10147	9.62846161427023
P51_consensus	GUT_GENOME132205	93.3671738356952	4.11077321084089	4541	8609	52.7471251016378
P51_consensus	GUT_GENOME132206	75.4970842867838	5.92178018174526	55	8833	0.62266500622665
P51_consensus	GUT_GENOME137479	93.1672438899924	4.14139216398073	4595	8846	51.9443816414199
P51_consensus	GUT_GENOME143185	98.6697000834315	2.01491230947149	5295	9559	55.3928235171043
P51_consensus	GUT_GENOME163069	92.2717217655548	4.00198161278258	2661	6140	43.3387622149837
P51_consensus	GUT_GENOME186606	98.4913182572327	2.11488914209229	5207	9391	55.4467042913428
P51_consensus	GUT_GENOME235276	92.46577370393	3.90310441711771	3544	6830	51.8887262079063
P51_consensus	GUT_GENOME236870	78.2203322997445	4.44201802388054	656	6648	9.8676293622142
P51_consensus	GUT_GENOME239080	98.5146904455873	2.03910944573429	4852	8647	56.111946339771
P51_consensus	GUT_GENOME251364	98.414268454993	2.3132575580901	5341	9430	56.6383881230117
P51_consensus	GUT_GENOME258505	98.2969297162216	2.36296708196303	5482	9084	60.3478643769265
P51_consensus	GUT_GENOME263468	79.0765039027938	4.82802277580304	959	7989	12.0040055075729
P51_consensus	GUT_GENOME264147	78.6850922547116	5.27432355087411	610	6515	9.36300844205679
P51_consensus	GUT_GENOME268176	92.4572208378026	4.04737645692643	4272	8924	47.8709099058718
P51_consensus	GUT_GENOME270563	92.6531387075767	4.07860912714046	4035	7998	50.450112528132
P51_consensus	GUT_GENOME272533	98.3954997565973	2.34031943015622	5174	9383	55.1422785889374
P51_consensus	GUT_GENOME283326	92.4307235558169	3.98302252570431	4332	9075	47.7355371900826
P51_consensus	GUT_GENOME284192	98.2073754761669	2.45454404658838	4407	7871	55.9903443018676
P51_consensus	GUT_GENOME285252	98.2697547388732	2.47367787272784	4604	7898	58.2932387946316
P51_consensus	GUT_GENOME287004	76.1672513122861	5.6840427657654	174	11082	1.57011369788847
P51_consensus	P15MS_consensus	92.4019991024717	4.1233346383846	4413	10172	43.3837986629965
P51_consensus	P15_MpT1_consensus	92.2247555599347	4.10297449699499	4185	14671	28.5256628723332
P51_consensus	P20_consensus	92.4931958061054	4.16253899270643	4366	9908	44.0654016955995
P51_consensus	P31_consensus	92.9097793561465	4.09363271891368	4547	9177	49.5477824997276
P51_consensus	P32_consensus	92.6221412931787	4.10742278518902	4520	10178	44.4095107093732
P51_consensus	P45_consensus	99.7149568194662	0.661900719287308	6130	10305	59.4856865599224
P51_consensus	P46_consensus	99.6487908699498	1.05566372985237	6033	12103	49.8471453358671
P51_consensus	P48_consensus	92.340823203347	4.08108324291645	4349	9834	44.224120398617
P51_consensus	P51_consensus	100.0	0.0	14671	14671	100.0
P61_consensus	GUT_GENOME011239	98.5597488858703	2.10849893934368	7168	8342	85.9266362982498
P61_consensus	GUT_GENOME011714	98.2246803030479	2.23360104116443	7233	8460	85.4964539007092
P61_consensus	GUT_GENOME012603	98.223032504675	2.23408162666893	7298	8558	85.2769338630521
P61_consensus	GUT_GENOME014311	78.4221379473125	4.77417788906775	804	7871	10.2147122347859
P61_consensus	GUT_GENOME018608	98.6878783494124	1.4936588298542	6936	9027	76.8361581920904
P61_consensus	GUT_GENOME018729	98.1753095666944	1.98027808215477	6385	7706	82.8575136257462
P61_consensus	GUT_GENOME029117	78.497351827293	5.22274560548225	873	7837	11.13946663264
P61_consensus	GUT_GENOME066320	92.5469367604448	4.25237054892012	6833	9411	72.6065242800978
P61_consensus	GUT_GENOME067559	92.6325068952854	3.87515618245094	5884	7493	78.5266248498599
P61_consensus	GUT_GENOME091220	98.5667602316547	2.30197153551351	7458	8587	86.8522184697799
P61_consensus	GUT_GENOME092268	92.268639470671	4.02867861029321	6867	9284	73.9659629470056
P61_consensus	GUT_GENOME092376	92.5173008874208	3.89995946272325	6681	8959	74.573055028463
P61_consensus	GUT_GENOME093513	98.8750565522055	1.92694286984902	7522	8671	86.7489332256948
P61_consensus	GUT_GENOME094058	92.4430918964751	3.95591726503787	6701	9117	73.5000548426017
P61_consensus	GUT_GENOME103665	92.5251849914087	3.65186621314036	4866	7505	64.8367754830113
P61_consensus	GUT_GENOME104028	92.6014602826937	3.93724770893866	6457	9028	71.5219317678334
P61_consensus	GUT_GENOME104378	92.4696127752066	3.91984082000774	6507	8783	74.0863030855061
P61_consensus	GUT_GENOME109037	92.578710341887	3.81437407904726	5933	8547	69.4161694161694
P61_consensus	GUT_GENOME120881	99.0060711197858	1.45232655228231	7714	8913	86.5477392572647
P61_consensus	GUT_GENOME130816	98.0981008721476	3.2312585342936	7093	8712	81.4164370982553
P61_consensus	GUT_GENOME132204	79.3045858682422	4.89660284591364	1392	10147	13.7183403961762
P61_consensus	GUT_GENOME132205	98.5451742492188	2.92288540777031	7614	8609	88.442327796492
P61_consensus	GUT_GENOME132206	75.6695315218652	6.38214345697981	64	8833	0.724555643609193
P61_consensus	GUT_GENOME137479	98.2311252017608	3.03856184111912	7410	8846	83.7666742030296
P61_consensus	GUT_GENOME143185	92.1367528467182	3.92342558297127	6647	9559	69.5365624019249
P61_consensus	GUT_GENOME163069	97.9603374035317	2.34266570652497	4276	6140	69.6416938110749
P61_consensus	GUT_GENOME186606	92.5201865407691	3.93098443011379	6763	9391	72.0157597699925
P61_consensus	GUT_GENOME235276	98.4156901749603	2.29891938396363	5994	6830	87.7598828696925
P61_consensus	GUT_GENOME236870	78.4419505024176	4.71098894311593	1013	6648	15.2376654632972
P61_consensus	GUT_GENOME239080	92.2797923975197	3.70207435290798	6293	8647	72.7766855556841
P61_consensus	GUT_GENOME251364	92.2703191442541	3.94006779597266	6897	9430	73.1389183457052
P61_consensus	GUT_GENOME258505	92.489495179009	4.09863748288788	6703	9084	73.7890797005724
P61_consensus	GUT_GENOME263468	78.9457962419334	4.83502539866613	1404	7989	17.5741644761547
P61_consensus	GUT_GENOME264147	78.5564706337238	5.13395166164863	855	6515	13.1235610130468
P61_consensus	GUT_GENOME268176	98.4329090998002	2.13468012285152	7316	8924	81.981174361273
P61_consensus	GUT_GENOME270563	97.7882879982847	2.66515684372721	6733	7998	84.1835458864716
P61_consensus	GUT_GENOME272533	92.5703905658465	3.86993123813072	6426	9383	68.4855589896622
P61_consensus	GUT_GENOME283326	98.7870126385359	1.47774398711745	7687	9075	84.7052341597796
P61_consensus	GUT_GENOME284192	92.9270701018697	3.95443555823888	5867	7871	74.5394486088172
P61_consensus	GUT_GENOME285252	92.7636839098145	3.80369759047064	6078	7898	76.9561914408711
P61_consensus	GUT_GENOME287004	76.293113714573	5.65088731823097	225	11082	2.03031943692474
P61_consensus	P15MS_consensus	98.5450854971977	2.27099774253077	7541	10172	74.1348800629178
P61_consensus	P15_MpT1_consensus	98.4410924276552	2.2945622750847	6932	13983	49.5744833011514
P61_consensus	P20_consensus	98.660233359805	1.85758828659617	7332	9908	74.0008074283407
P61_consensus	P31_consensus	98.220401453557	3.16675859710271	7389	9177	80.5165086629618
P61_consensus	P32_consensus	99.0990198772615	1.2560015496255	8014	10178	78.7384554922382
P61_consensus	P45_consensus	92.4294344710669	4.16482731725014	6754	10305	65.5409995147986
P61_consensus	P46_consensus	92.4661676662245	4.08896581512703	6639	12103	54.854168388003
P61_consensus	P48_consensus	98.5963682855423	2.06387742586657	7447	9834	75.7270693512304
P61_consensus	P51_consensus	92.4277360755045	4.21173187107989	4289	13983	30.6729600228849
P61_consensus	P61_consensus	100.0	0.0	13983	13983	100.0
P66_consensus	GUT_GENOME011239	96.539199827865	3.68716507052581	6923	8342	82.9896907216495
P66_consensus	GUT_GENOME011714	96.2624237245763	3.71971026968983	7100	8460	83.9243498817967
P66_consensus	GUT_GENOME012603	96.3967649717326	3.70138080743278	7208	8558	84.2252862818415
P66_consensus	GUT_GENOME014311	77.928103785051	4.66573677514504	996	7871	12.6540464998094
P66_consensus	GUT_GENOME018608	96.3297511765765	3.79159662898591	6699	9027	74.2107012296444
P66_consensus	GUT_GENOME018729	96.3267371649535	3.59537720956787	6551	7706	85.0116792110044
P66_consensus	GUT_GENOME029117	78.4256414709936	5.16107864240701	947	7837	12.0837054995534
P66_consensus	GUT_GENOME066320	97.9979684748496	2.97497044018685	8165	9411	86.760174264159
P66_consensus	GUT_GENOME067559	98.1661652372705	2.76953153674422	6660	7493	88.8829574269318
P66_consensus	GUT_GENOME091220	97.0161100994618	3.67482002371993	7524	8587	87.6208221730523
P66_consensus	GUT_GENOME092268	98.0084418115568	3.05244725250927	7968	9284	85.8250753985351
P66_consensus	GUT_GENOME092376	98.2308182608158	2.69954149030185	7912	8959	88.3134278379283
P66_consensus	GUT_GENOME093513	96.6067838094742	3.89034307676547	7450	8671	85.9185791719525
P66_consensus	GUT_GENOME094058	98.094978053939	2.76916545133888	7858	9117	86.190632883624
P66_consensus	GUT_GENOME103665	98.1434792761015	2.62653225061746	5755	7505	76.6822118587608
P66_consensus	GUT_GENOME104028	98.1817520269016	2.66158972587422	7860	9028	87.0624723083739
P66_consensus	GUT_GENOME104378	98.1709395772115	2.67617485132025	7778	8783	88.5574405100763
P66_consensus	GUT_GENOME109037	98.241077502567	2.62861013436933	7091	8547	82.964782964783
P66_consensus	GUT_GENOME120881	96.4433174515361	3.94488700322329	7351	8913	82.4750364635925
P66_consensus	GUT_GENOME130816	96.6927654322739	3.59334308457235	7213	8712	82.7938475665748
P66_consensus	GUT_GENOME132204	79.035871122781	4.82926644173337	1584	10147	15.6105252784074
P66_consensus	GUT_GENOME132205	96.7355300354735	3.72087638754177	7214	8609	83.7960274131723
P66_consensus	GUT_GENOME132206	74.1495300535378	5.86836678234149	71	8833	0.803803917128948
P66_consensus	GUT_GENOME137479	96.5230186207783	3.80212653196633	7349	8846	83.0770969929912
P66_consensus	GUT_GENOME143185	98.0046816813385	3.17521867320136	8260	9559	86.4107124176169
P66_consensus	GUT_GENOME163069	96.13470323579	3.57094588504918	4230	6140	68.8925081433225
P66_consensus	GUT_GENOME186606	98.1234115421086	2.70498143852434	7960	9391	84.7620061761261
P66_consensus	GUT_GENOME235276	96.4510209265463	3.73258485624877	6038	6830	88.4040995607614
P66_consensus	GUT_GENOME236870	78.1501026182036	4.61468178626334	1096	6648	16.4861612515042
P66_consensus	GUT_GENOME239080	98.0172355263896	2.74425189865263	7408	8647	85.6713310974905
P66_consensus	GUT_GENOME251364	98.3705340057702	2.62543177354067	8232	9430	87.2958642629905
P66_consensus	GUT_GENOME258505	97.9771580702696	2.79447016863114	7965	9084	87.6816380449141
P66_consensus	GUT_GENOME263468	78.7823307261743	4.89784846863275	1492	7989	18.6756790587057
P66_consensus	GUT_GENOME264147	78.4516840568345	5.01719436424405	945	6515	14.5049884881044
P66_consensus	GUT_GENOME268176	96.3840220705429	3.77764452757961	7529	8924	84.3679964141641
P66_consensus	GUT_GENOME270563	96.2525337381681	3.60401273626056	6834	7998	85.4463615903976
P66_consensus	GUT_GENOME272533	98.0658629398152	2.80333508025666	7720	9383	82.276457422999
P66_consensus	GUT_GENOME283326	96.3669320201235	3.84291280396048	7319	9075	80.6501377410468
P66_consensus	GUT_GENOME284192	97.971717659685	3.0440932701255	6946	7871	88.2479989836107
P66_consensus	GUT_GENOME285252	97.9986369650118	2.80264059554932	6900	7898	87.3638895923018
P66_consensus	GUT_GENOME287004	75.971870773969	5.61868885636883	243	11082	2.19274499187872
P66_consensus	P15MS_consensus	97.0817234045963	3.88907125902309	7766	10172	76.3468344475029
P66_consensus	P15_MpT1_consensus	96.8581355661142	3.94873069732283	7377	14760	49.979674796748
P66_consensus	P20_consensus	97.0218622560957	3.94947742996067	7650	9908	77.2103350827614
P66_consensus	P31_consensus	96.9100372337071	4.06394808407191	7673	9177	83.6112019178381
P66_consensus	P32_consensus	96.4260226998561	3.89036322088825	7526	10178	73.9438003537041
P66_consensus	P45_consensus	98.1627741801094	2.66337558434344	8204	10305	79.611838913149
P66_consensus	P46_consensus	98.1643152225625	2.53528401005648	8085	12103	66.8016194331984
P66_consensus	P48_consensus	97.0024574410354	3.97980140740521	7694	9834	78.2387634736628
P66_consensus	P51_consensus	98.0447287717871	2.6014423117239	5340	14671	36.3983368550201
P66_consensus	P61_consensus	96.4145375461211	3.83574501475275	7174	13983	51.3051562611743
P66_consensus	P66_consensus	100.0	0.0	14758	14760	99.9864498644986
P82MpT1_sans_C_consensus	GUT_GENOME011239	92.1296308213076	3.79933708547263	5633	8342	67.5257731958763
P82MpT1_sans_C_consensus	GUT_GENOME011714	92.109905270077	3.84276539360644	6000	8460	70.9219858156028
P82MpT1_sans_C_consensus	GUT_GENOME012603	92.162921466838	3.96025721287254	6048	8558	70.6707174573499
P82MpT1_sans_C_consensus	GUT_GENOME014311	78.3725426658834	4.57964046924255	775	7871	9.84627112183967
P82MpT1_sans_C_consensus	GUT_GENOME018608	92.2900830291138	3.86756400147534	5592	9027	61.9474908607511
P82MpT1_sans_C_consensus	GUT_GENOME018729	92.3530862235764	3.8431033982437	5542	7706	71.9179859849468
P82MpT1_sans_C_consensus	GUT_GENOME029117	78.7461063967143	5.1902008667206	764	7837	9.74862830164604
P82MpT1_sans_C_consensus	GUT_GENOME066320	98.5092500872302	2.61597221038721	7453	9411	79.1945595579641
P82MpT1_sans_C_consensus	GUT_GENOME067559	98.872284422068	1.89774613769245	6056	7493	80.8221006272521
P82MpT1_sans_C_consensus	GUT_GENOME091220	92.6673465401059	3.87668710699033	6426	8587	74.8340514731571
P82MpT1_sans_C_consensus	GUT_GENOME092268	98.7568879079683	2.10336989928927	7516	9284	80.9564842740198
P82MpT1_sans_C_consensus	GUT_GENOME092376	98.6651881964363	2.08821960940015	7262	8959	81.0581538118093
P82MpT1_sans_C_consensus	GUT_GENOME093513	92.1662947334026	3.90111822156311	6261	8671	72.2062045900127
P82MpT1_sans_C_consensus	GUT_GENOME094058	98.7270402010424	2.00019373246115	7338	9117	80.4870023033893
P82MpT1_sans_C_consensus	GUT_GENOME103665	98.9306861446101	1.61518524232749	5224	7505	69.6069287141905
P82MpT1_sans_C_consensus	GUT_GENOME104028	98.7631536556227	2.00637679184258	7131	9028	78.9875941515286
P82MpT1_sans_C_consensus	GUT_GENOME104378	98.7928426361794	1.89655308742824	6963	8783	79.2781509734715
P82MpT1_sans_C_consensus	GUT_GENOME109037	98.8687779294077	1.61780927098261	6577	8547	76.950976950977
P82MpT1_sans_C_consensus	GUT_GENOME120881	92.3167858389711	3.88306076877403	6158	8913	69.0900931224055
P82MpT1_sans_C_consensus	GUT_GENOME130816	93.1929307990358	3.83223650637303	6232	8712	71.5335169880624
P82MpT1_sans_C_consensus	GUT_GENOME132204	79.2904317102213	4.66418943381143	1291	9800	13.1734693877551
P82MpT1_sans_C_consensus	GUT_GENOME132205	93.1290205491064	3.89019200465284	6500	8609	75.5023812289464
P82MpT1_sans_C_consensus	GUT_GENOME132206	74.1495706154578	5.6861887547139	58	8833	0.656628552020831
P82MpT1_sans_C_consensus	GUT_GENOME137479	92.8588997386604	4.02701711213488	6303	8846	71.252543522496
P82MpT1_sans_C_consensus	GUT_GENOME143185	98.788961696238	2.13324433336851	7890	9559	82.5400146458835
